Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,daily_sentiment_score,S&P 500,Dow Jones,NASDAQ 100,Nikkei 225,FTSE 100,DAX 30
2023-08-22,326.08,322.46,321.46,325.5,294428.0,16102024.0,0.24,4387.55,34288.83,14908.96,31856.71,7270.8,15705.62
2023-08-23,329.2,327.0,323.46,323.82,289590.0,21166382.0,0.19,4436.01,34472.98,15148.06,32010.26,7320.5,15728.41
2023-08-24,332.98,319.97,319.96,332.85,338015.0,23281434.0,0.14,4376.31,34099.42,14816.44,32287.21,7333.6,15621.49
2023-08-25,325.36,322.98,318.8,321.47,318092.0,21684104.0,0.15,4405.71,34346.9,14941.83,31624.28,7338.6,15631.82
2023-08-26,325.62,323.22,319.77,322.87,294796.0,19392230.0,0.16,4414.91,34417.93,14978.71,31806.18,7370.2,15685.42
2023-08-27,325.89,323.46,320.75,324.26,271500.0,17100356.0,0.18,4424.11,34488.95,15015.58,31988.09,7401.8,15739.01
2023-08-28,326.15,323.7,321.72,325.66,248204.0,14808482.0,0.19,4433.31,34559.98,15052.46,32169.99,7433.4,15792.61
2023-08-29,328.98,328.41,321.88,321.88,299190.0,19284590.0,0.2,4497.63,34852.67,15376.55,32226.97,7465.0,15930.88
2023-08-30,329.81,328.79,326.44,328.67,251172.0,15222110.0,0.13,4514.87,34890.24,15462.43,32333.46,7473.7,15891.93
2023-08-31,330.91,327.76,326.78,329.2,271739.0,26410954.0,0.06,4507.66,34721.91,15501.07,32619.34,7439.1,15947.08
2023-09-01,331.99,328.66,326.78,331.31,298315.0,14942024.0,0.06,4515.77,34837.71,15490.86,32710.62,7464.5,15840.34
2023-09-02,332.71,329.88,327.25,330.73,300426.25,15844982.75,0.12,4511.04,34788.78,15495.2,32792.16,7457.85,15823.18
2023-09-03,333.42,331.1,327.72,330.16,302537.5,16747941.5,0.19,4506.3,34739.84,15499.55,32873.69,7451.2,15806.02
2023-09-04,334.14,332.33,328.19,329.58,304648.75,17650900.25,0.26,4501.57,34690.9,15503.9,32955.22,7444.55,15788.87
2023-09-05,334.85,333.55,328.66,329.0,306760.0,18553859.0,0.32,4496.83,34641.97,15508.24,33036.76,7437.9,15771.71
2023-09-06,334.46,332.88,330.18,333.38,277719.0,17535773.0,0.01,4465.48,34443.19,15371.44,33241.02,7426.1,15741.37
2023-09-08,336.16,334.27,329.46,330.09,307635.0,19548165.0,-0.01,4457.49,34576.59,15280.23,32606.84,7478.2,15740.3
2023-09-09,336.91,335.49,331.45,332.47,297716.67,18559884.67,0.04,4467.48,34605.63,15340.78,32560.48,7484.43,15760.53
2023-09-10,337.67,336.72,333.44,334.86,287798.33,17571604.33,0.1,4477.47,34634.68,15401.32,32514.12,7490.67,15780.76
2023-09-11,338.42,337.94,335.43,337.24,277880.0,16583324.0,0.15,4487.46,34663.72,15461.87,32467.76,7496.9,15800.99
2023-09-12,336.79,331.77,331.48,335.82,284514.0,17565482.0,-0.04,4461.9,34645.99,15289.74,32776.37,7527.5,15715.53
2023-09-13,336.85,336.06,331.17,331.31,257199.0,16544412.0,0.15,4467.44,34575.53,15348.53,32706.52,7526.0,15654.03
2023-09-14,340.86,338.7,336.57,339.15,310338.0,20267048.0,0.08,4505.1,34907.11,15473.89,33168.1,7673.1,15805.29
2023-09-15,337.4,330.22,329.65,336.92,373236.0,37679792.0,0.01,4450.32,34618.24,15202.4,33533.09,7711.4,15893.53
2023-09-16,335.07,329.83,328.55,333.88,351983.0,30731264.0,0.07,4451.39,34620.26,15210.06,33460.46,7691.9,15838.06
2023-09-17,332.73,329.45,327.46,330.84,330730.0,23782736.0,0.14,4452.46,34622.28,15217.71,33387.84,7672.4,15782.59
2023-09-18,330.4,329.06,326.36,327.8,309477.0,16834208.0,0.2,4453.53,34624.3,15225.37,33315.21,7652.9,15727.12
2023-09-19,329.39,328.65,324.51,326.17,275795.0,16514487.0,0.26,4443.95,34517.73,15191.23,33242.59,7660.2,15664.48
2023-09-20,329.59,320.77,320.51,329.51,351306.0,21436525.0,0.03,4402.2,34440.88,14969.92,33023.78,7731.7,15781.59
2023-09-21,325.35,319.53,315.0,319.26,526012.0,35560362.0,0.06,4330.0,34070.42,14694.24,32571.03,7678.6,15571.86
2023-09-22,321.45,317.01,316.15,321.32,341057.0,21447887.0,0.01,4320.06,33963.84,14701.1,32402.41,7683.9,15557.29
2023-09-23,320.19,317.19,315.77,319.74,324412.67,20243912.67,0.01,4325.85,33978.19,14723.7,32494.48,7663.93,15506.69
2023-09-24,318.93,317.36,315.38,318.17,307768.33,19039938.33,0.01,4331.65,33992.53,14746.3,32586.55,7643.97,15456.09
2023-09-25,317.67,317.54,315.0,316.59,291124.0,17835964.0,0.01,4337.44,34006.88,14768.9,32678.62,7624.0,15405.49
2023-09-26,315.88,312.14,310.02,315.13,408375.0,26297573.0,0.04,4273.53,33618.88,14545.83,32315.05,7625.7,15255.87
2023-09-27,314.3,312.79,309.69,312.3,335795.0,19410082.0,0.14,4274.51,33550.27,14580.16,32371.9,7593.2,15217.45
2023-09-28,315.48,313.64,309.45,310.99,338063.0,19683564.0,0.22,4299.7,33666.34,14702.77,31872.52,7601.9,15323.5
2023-09-29,319.47,315.75,314.98,317.75,371549.0,24147298.0,0.16,4288.05,33507.5,14715.24,31857.62,7608.1,15386.58
2023-09-30,320.28,317.77,315.05,317.26,365843.33,22954867.33,0.17,4288.16,33482.78,14756.02,31825.04,7575.63,15340.12
2023-10-01,321.08,319.78,315.11,316.77,360137.67,21762436.67,0.18,4288.28,33458.07,14796.79,31792.46,7543.17,15293.67
2023-10-02,321.89,321.8,315.18,316.28,354432.0,20570006.0,0.19,4288.39,33433.35,14837.57,31759.88,7510.7,15247.21
2023-10-03,321.39,313.39,311.21,320.83,354263.0,21033492.0,0.06,4229.45,33002.38,14565.62,31237.94,7470.2,15085.21
2023-10-04,320.04,318.96,314.0,314.03,340624.0,20720144.0,0.03,4263.75,33129.55,14776.25,30526.88,7412.5,15099.92
2023-10-05,319.98,319.36,314.9,319.09,292278.0,16965629.0,0.03,4258.19,33119.57,14723.22,31075.36,7451.5,15070.22
2023-10-06,329.19,327.26,316.3,316.55,374485.0,25673630.0,0.02,4308.5,33407.58,14973.24,30994.67,7494.6,15229.77
