Date,CLOSE,TimeGPT-lo-50,TimeGPT-lo-80,TimeGPT-lo-90,TimeGPT-hi-50,TimeGPT-hi-80,TimeGPT-hi-90
2019-05-14,125.46,123.83,122.35,121.47,127.1,128.57,129.46
2019-05-15,126.72,125.08,123.61,122.73,128.36,129.83,130.71
2019-05-16,128.37,126.73,125.26,124.37,130.0,131.48,132.36
2019-05-17,128.27,126.63,125.16,124.28,129.91,131.38,132.26
2019-05-18,126.92,125.29,123.81,122.93,128.56,130.03,130.92
2019-05-19,125.66,124.02,122.55,121.67,127.3,128.77,129.65
2019-05-20,124.53,122.9,121.42,120.54,126.17,127.64,128.52
2019-05-21,126.6,124.97,123.49,122.61,128.24,129.71,130.6
2019-05-22,126.99,125.35,123.88,123.0,128.63,130.1,130.98
2019-05-23,128.77,127.13,125.66,124.78,130.41,131.88,132.76
2019-05-24,127.45,125.81,124.34,123.46,129.09,130.56,131.44
2019-05-25,126.98,125.35,123.87,122.99,128.62,130.09,130.98
2019-05-26,126.38,124.74,123.27,122.39,128.02,129.49,130.37
2019-05-27,125.7,124.06,122.59,121.71,127.34,128.81,129.69
2019-05-28,126.59,124.96,123.48,122.6,128.23,129.7,130.59
2019-05-29,126.88,125.24,123.77,122.89,128.52,129.99,130.87
2019-05-30,125.68,124.04,122.57,121.68,127.31,128.79,129.67
2019-05-31,125.31,123.67,122.2,121.32,126.95,128.42,129.3
2019-06-01,124.95,123.32,121.84,120.96,126.59,128.06,128.95
2019-06-02,122.72,121.08,119.61,118.73,124.36,125.83,126.71
2019-06-03,122.91,121.27,119.8,118.92,124.55,126.02,126.9
2019-06-04,125.41,123.77,122.3,121.41,127.04,128.52,129.4
2019-06-05,124.64,123.0,121.53,120.65,126.28,127.75,128.63
2019-06-06,125.51,123.87,122.4,121.52,127.14,128.62,129.5
2019-06-07,126.73,125.09,123.62,122.74,128.37,129.84,130.72
2019-06-08,125.84,124.2,122.73,121.85,127.47,128.95,129.83
2019-06-09,124.12,122.48,121.01,120.13,125.76,127.23,128.11
2019-06-10,122.96,121.32,119.85,118.96,124.59,126.07,126.95
2019-06-11,126.13,124.5,123.02,122.14,127.77,129.25,130.13
2019-06-12,128.41,126.77,125.3,124.42,130.05,131.52,132.4
2019-06-13,129.95,128.32,126.84,125.96,131.59,133.06,133.95
2019-06-14,133.3,131.66,130.19,129.3,134.93,136.41,137.29
2019-06-15,133.31,131.67,130.2,129.32,134.94,136.42,137.3
2019-06-16,133.9,132.26,130.79,129.91,135.54,137.01,137.89
2019-06-17,134.42,132.78,131.3,130.42,136.05,137.53,138.41
2019-06-18,132.8,131.16,129.69,128.8,134.43,135.91,136.79
2019-06-19,133.17,131.54,130.06,129.18,134.81,136.29,137.17
2019-06-20,134.67,133.03,131.56,130.67,136.3,137.78,138.66
2019-06-21,135.38,133.74,132.27,131.39,137.02,138.49,139.37
2019-06-22,134.76,133.12,131.65,130.76,136.39,137.87,138.75
2019-06-23,134.52,132.88,131.41,130.53,136.16,137.63,138.51
2019-06-24,134.6,132.97,131.49,130.61,136.24,137.71,138.6
2019-06-25,134.63,132.99,131.52,130.63,136.26,137.74,138.62
2019-06-26,136.92,135.29,133.81,132.93,138.56,140.03,140.91
2019-06-27,138.0,136.36,134.89,134.01,139.64,141.11,141.99
2019-06-28,138.54,136.9,135.43,134.55,140.18,141.65,142.53
2019-06-29,138.37,136.73,135.26,134.37,140.0,141.48,142.36
2019-06-30,138.19,136.55,135.08,134.2,139.83,141.3,142.18
2019-07-01,138.36,136.72,135.25,134.36,139.99,141.47,142.35
2019-07-02,135.38,133.74,132.27,131.39,137.01,138.49,139.37
2019-07-03,135.88,134.24,132.77,131.88,137.51,138.99,139.87
2019-07-04,136.12,134.48,133.0,132.12,137.75,139.23,140.11
2019-07-05,135.64,134.01,132.53,131.65,137.28,138.75,139.63
2019-07-06,136.16,134.53,133.05,132.17,137.8,139.27,140.15
2019-07-07,136.58,134.95,133.47,132.59,138.22,139.69,140.57
2019-07-08,137.24,135.6,134.13,133.25,138.88,140.35,141.23
2019-07-09,138.15,136.51,135.04,134.15,139.78,141.26,142.14
2019-07-10,138.71,137.08,135.6,134.72,140.35,141.82,142.7
2019-07-11,138.44,136.81,135.33,134.45,140.08,141.55,142.43
2019-07-12,138.65,137.01,135.53,134.65,140.28,141.76,142.64
2019-07-13,138.44,136.81,135.33,134.45,140.08,141.55,142.44
2019-07-14,138.38,136.75,135.27,134.39,140.02,141.49,142.38
2019-07-15,138.84,137.2,135.73,134.84,140.47,141.95,142.83
2019-07-16,137.75,136.11,134.64,133.76,139.39,140.86,141.74
2019-07-17,139.5,137.87,136.39,135.51,141.14,142.61,143.49
2019-07-18,137.59,135.95,134.48,133.59,139.22,140.7,141.58
2019-07-19,136.68,135.05,133.57,132.69,138.32,139.79,140.68
2019-07-20,136.37,134.74,133.26,132.38,138.01,139.48,140.37
2019-07-21,139.45,137.81,136.34,135.45,141.08,142.56,143.44
2019-07-22,140.13,138.49,137.02,136.13,141.76,143.24,144.12
2019-07-23,139.18,137.54,136.07,135.18,140.81,142.29,143.17
2019-07-24,138.19,136.55,135.08,134.2,139.82,141.3,142.18
2019-07-25,138.44,136.81,135.33,134.45,140.08,141.55,142.44
2019-07-26,139.14,137.51,136.03,135.15,140.78,142.25,143.14
2019-07-27,139.68,138.04,136.57,135.68,141.31,142.79,143.67
2019-07-28,140.32,138.69,137.21,136.33,141.96,143.43,144.32
2019-07-29,140.97,139.33,137.86,136.97,142.6,144.08,144.96
2019-07-30,141.15,139.51,138.04,137.16,142.79,144.26,145.14
2019-07-31,138.42,136.78,135.31,134.43,140.05,141.53,142.41
2019-08-01,137.91,136.28,134.8,133.92,139.55,141.02,141.91
2019-08-02,140.7,139.06,137.59,136.71,142.34,143.81,144.69
2019-08-03,138.59,136.95,135.48,134.59,140.22,141.7,142.58
2019-08-04,137.25,135.62,134.14,133.26,138.89,140.36,141.25
2019-08-05,134.47,132.84,131.36,130.48,136.11,137.58,138.47
2019-08-06,139.35,137.71,136.24,135.36,140.99,142.46,143.34
2019-08-07,135.31,133.67,132.2,131.32,136.95,138.42,139.3
2019-08-08,139.17,137.54,136.06,135.18,140.81,142.29,143.17
2019-08-09,138.98,137.34,135.87,134.99,140.62,142.09,142.97
2019-08-10,137.45,135.81,134.34,133.46,139.09,140.56,141.44
2019-08-11,136.45,134.82,133.34,132.46,138.09,139.56,140.44
2019-08-12,133.28,131.64,130.17,129.29,134.92,136.39,137.27
2019-08-13,135.48,133.84,132.37,131.49,137.12,138.59,139.47
2019-08-14,134.26,132.62,131.15,130.27,135.89,137.37,138.25
2019-08-15,137.37,135.74,134.26,133.38,139.01,140.48,141.37
2019-08-16,137.56,135.92,134.45,133.56,139.19,140.67,141.55
2019-08-17,137.53,135.89,134.42,133.54,139.17,140.64,141.52
2019-08-18,137.49,135.85,134.38,133.5,139.13,140.6,141.48
2019-08-19,137.69,136.05,134.58,133.69,139.32,140.8,141.68
2019-08-20,140.04,138.4,136.93,136.05,141.68,143.15,144.03
2019-08-21,136.66,135.02,133.55,132.67,138.3,139.77,140.65
2019-08-22,135.6,133.96,132.48,131.6,137.23,138.71,139.59
2019-08-23,133.07,131.43,129.96,129.08,134.71,136.18,137.06
2019-08-24,135.34,133.7,132.23,131.35,136.98,138.45,139.33
2019-08-25,137.66,136.03,134.55,133.67,139.3,140.77,141.66
2019-08-26,138.35,136.71,135.24,134.35,139.98,141.46,142.34
2019-08-27,137.24,135.6,134.13,133.25,138.88,140.35,141.23
2019-08-28,139.05,137.41,135.94,135.06,140.69,142.16,143.04
2019-08-29,139.01,137.38,135.9,135.02,140.65,142.12,143.01
2019-08-30,135.59,133.95,132.48,131.6,137.23,138.7,139.58
2019-08-31,136.21,134.57,133.1,132.22,137.85,139.32,140.2
2019-09-01,136.92,135.28,133.81,132.92,138.55,140.03,140.91
2019-09-02,136.88,135.25,133.77,132.89,138.52,139.99,140.88
2019-09-03,136.93,135.3,133.82,132.94,138.57,140.04,140.92
2019-09-04,137.63,135.99,134.52,133.64,139.27,140.74,141.62
2019-09-05,140.23,138.59,137.12,136.24,141.87,143.34,144.22
2019-09-06,139.41,137.78,136.3,135.42,141.05,142.52,143.41
2019-09-07,138.43,136.79,135.32,134.44,140.07,141.54,142.42
2019-09-08,137.99,136.35,134.88,134.0,139.62,141.1,141.98
2019-09-09,136.12,134.49,133.01,132.13,137.76,139.23,140.12
2019-09-10,135.77,134.14,132.66,131.78,137.41,138.88,139.76
2019-09-11,139.35,137.71,136.24,135.35,140.98,142.46,143.34
2019-09-12,141.06,139.43,137.95,137.07,142.7,144.17,145.05
2019-09-13,140.37,138.73,137.26,136.38,142.01,143.48,144.36
2019-09-14,139.85,138.22,136.74,135.86,141.49,142.96,143.85
2019-09-15,139.69,138.06,136.58,135.7,141.33,142.8,143.69
2019-09-16,139.22,137.59,136.11,135.23,140.86,142.33,143.22
2019-09-17,137.97,136.34,134.86,133.98,139.61,141.08,141.97
2019-09-18,137.68,136.04,134.57,133.69,139.32,140.79,141.67
2019-09-19,138.32,136.69,135.21,134.33,139.96,141.43,142.32
2019-09-20,139.41,137.77,136.3,135.42,141.05,142.52,143.4
2019-09-21,139.16,137.52,136.05,135.16,140.79,142.27,143.15
2019-09-22,138.74,137.1,135.63,134.74,140.37,141.85,142.73
2019-09-23,138.82,137.19,135.71,134.83,140.46,141.93,142.81
2019-09-24,137.98,136.34,134.87,133.99,139.62,141.09,141.97
2019-09-25,138.18,136.54,135.07,134.19,139.82,141.29,142.17
2019-09-26,142.49,140.85,139.38,138.5,144.13,145.6,146.48
2019-09-27,140.37,138.73,137.26,136.38,142.01,143.48,144.36
2019-09-28,139.98,138.34,136.87,135.98,141.61,143.09,143.97
2019-09-29,141.01,139.37,137.9,137.02,142.65,144.12,145.0
2019-09-30,140.91,139.27,137.8,136.91,142.54,144.02,144.9
2019-10-01,138.09,136.46,134.98,134.1,139.73,141.21,142.09
2019-10-02,137.56,135.92,134.45,133.57,139.2,140.67,141.55
2019-10-03,138.16,136.52,135.05,134.16,139.79,141.27,142.15
2019-10-04,137.49,135.85,134.38,133.5,139.13,140.6,141.48
2019-10-05,138.61,136.97,135.5,134.62,140.25,141.72,142.6
2019-10-06,139.01,137.37,135.9,135.02,140.65,142.12,143.0
2019-10-07,139.5,137.87,136.39,135.51,141.14,142.61,143.49
2019-10-08,136.21,134.57,133.1,132.21,137.84,139.32,140.2
2019-10-09,136.92,135.28,133.81,132.93,138.56,140.03,140.91
2019-10-10,137.72,136.08,134.61,133.73,139.36,140.83,141.71
2019-10-11,138.6,136.97,135.49,134.61,140.24,141.71,142.6
2019-10-12,139.17,137.54,136.06,135.18,140.81,142.29,143.17
2019-10-13,139.33,137.69,136.22,135.33,140.96,142.44,143.32
2019-10-14,139.2,137.57,136.09,135.21,140.84,142.31,143.2
2019-10-15,138.25,136.61,135.14,134.26,139.89,141.36,142.24
2019-10-16,139.66,138.02,136.55,135.67,141.3,142.77,143.65
2019-10-17,140.06,138.43,136.95,136.07,141.7,143.17,144.06
2019-10-18,139.51,137.87,136.4,135.51,141.14,142.62,143.5
2019-10-19,139.77,138.14,136.66,135.78,141.41,142.88,143.77
2019-10-20,139.67,138.03,136.56,135.68,141.3,142.78,143.66
2019-10-21,139.89,138.25,136.78,135.9,141.53,143.0,143.88
2019-10-22,140.94,139.3,137.83,136.95,142.58,144.05,144.93
2019-10-23,139.71,138.07,136.6,135.72,141.35,142.82,143.7
2019-10-24,141.47,139.83,138.36,137.47,143.1,144.58,145.46
2019-10-25,139.23,137.59,136.11,135.23,140.86,142.34,143.22
2019-10-26,140.72,139.08,137.61,136.73,142.35,143.83,144.71
2019-10-27,140.78,139.14,137.67,136.78,142.41,143.89,144.77
2019-10-28,141.44,139.8,138.33,137.45,143.08,144.55,145.43
2019-10-29,139.4,137.76,136.29,135.41,141.04,142.51,143.39
2019-10-30,140.07,138.43,136.96,136.08,141.71,143.18,144.06
2019-10-31,142.01,140.38,138.9,138.02,143.65,145.12,146.0
2019-11-01,144.02,142.38,140.91,140.02,145.65,147.13,148.01
2019-11-02,144.17,142.53,141.06,140.18,145.81,147.28,148.16
2019-11-03,145.73,144.09,142.62,141.74,147.37,148.84,149.72
2019-11-04,146.3,144.67,143.19,142.31,147.94,149.41,150.29
2019-11-05,144.83,143.19,141.72,140.84,146.46,147.94,148.82
2019-11-06,146.56,144.92,143.45,142.56,148.19,149.67,150.55
2019-11-07,145.68,144.04,142.57,141.68,147.31,148.79,149.67
2019-11-08,145.18,143.54,142.07,141.19,146.82,148.29,149.17
2019-11-09,145.95,144.31,142.84,141.96,147.59,149.06,149.94
2019-11-10,146.31,144.68,143.2,142.32,147.95,149.42,150.31
2019-11-11,146.81,145.18,143.7,142.82,148.45,149.93,150.81
2019-11-12,146.58,144.95,143.47,142.59,148.22,149.69,150.58
2019-11-13,145.96,144.33,142.85,141.97,147.6,149.07,149.96
2019-11-14,146.54,144.9,143.43,142.55,148.18,149.65,150.53
2019-11-15,148.1,146.46,144.99,144.1,149.73,151.21,152.09
2019-11-16,148.1,146.46,144.99,144.11,149.74,151.21,152.09
2019-11-17,148.24,146.6,145.13,144.25,149.87,151.35,152.23
2019-11-18,148.66,147.02,145.55,144.67,150.3,151.77,152.65
2019-11-19,149.42,147.78,146.31,145.43,151.06,152.53,153.41
2019-11-20,148.57,146.93,145.46,144.58,150.21,151.68,152.56
2019-11-21,149.25,147.61,146.14,145.26,150.89,152.36,153.24
2019-11-22,151.65,150.01,148.54,147.66,153.29,154.76,155.64
2019-11-23,151.49,149.85,148.38,147.5,153.13,154.6,155.48
2019-11-24,152.18,150.54,149.07,148.19,153.82,155.29,156.17
2019-11-25,152.49,150.85,149.38,148.5,154.13,155.6,156.48
2019-11-26,152.68,151.05,149.57,148.69,154.32,155.79,156.68
2019-11-27,151.98,150.34,148.87,147.98,153.61,155.09,155.97
2019-11-28,151.42,149.78,148.31,147.42,153.05,154.53,155.41
2019-11-29,151.45,149.82,148.34,147.46,153.09,154.56,155.44
2019-11-30,151.68,150.05,148.57,147.69,153.32,154.79,155.68
2019-12-01,152.47,150.83,149.36,148.48,154.11,155.58,156.46
2019-12-02,151.42,149.79,148.31,147.43,153.06,154.53,155.41
2019-12-03,152.63,150.99,149.52,148.64,154.27,155.74,156.62
2019-12-04,152.93,151.29,149.81,148.93,154.56,156.04,156.92
2019-12-05,152.24,150.6,149.13,148.25,153.88,155.35,156.23
2019-12-06,152.32,150.68,149.21,148.33,153.96,155.43,156.31
2019-12-07,151.75,150.11,148.64,147.76,153.39,154.86,155.74
2019-12-08,151.2,149.56,148.08,147.2,152.83,154.31,155.19
2019-12-09,150.67,149.04,147.56,146.68,152.31,153.78,154.67
2019-12-10,150.53,148.89,147.42,146.54,152.17,153.64,154.52
2019-12-11,151.42,149.78,148.31,147.43,153.06,154.53,155.41
2019-12-12,151.35,149.71,148.24,147.35,152.98,154.46,155.34
2019-12-13,154.01,152.38,150.9,150.02,155.65,157.12,158.01
2019-12-14,154.37,152.73,151.26,150.38,156.01,157.48,158.36
2019-12-15,154.43,152.8,151.32,150.44,156.07,157.54,158.43
2019-12-16,154.28,152.64,151.17,150.28,155.91,157.39,158.27
2019-12-17,154.05,152.42,150.94,150.06,155.69,157.17,158.05
2019-12-18,154.36,152.72,151.25,150.36,155.99,157.47,158.35
2019-12-19,155.62,153.98,152.51,151.63,157.26,158.73,159.61
2019-12-20,159.86,158.22,156.75,155.87,161.5,162.97,163.85
2019-12-21,158.41,156.77,155.3,154.41,160.04,161.52,162.4
2019-12-22,157.64,156.01,154.53,153.65,159.28,160.75,161.64
2019-12-23,157.8,156.16,154.69,153.8,159.43,160.91,161.79
2019-12-24,157.21,155.58,154.1,153.22,158.85,160.32,161.21
2019-12-25,157.04,155.41,153.93,153.05,158.68,160.15,161.04
2019-12-26,158.32,156.68,155.21,154.33,159.96,161.43,162.31
2019-12-27,159.44,157.8,156.33,155.45,161.08,162.55,163.43
2019-12-28,159.5,157.87,156.39,155.51,161.14,162.61,163.49
2019-12-29,159.2,157.57,156.09,155.21,160.84,162.31,163.19
2019-12-30,159.41,157.78,156.3,155.42,161.05,162.52,163.4
2019-12-31,159.69,158.05,156.58,155.7,161.32,162.8,163.68
2020-01-01,160.64,159.0,157.53,156.65,162.27,163.75,164.63
2020-01-02,160.97,159.33,157.86,156.98,162.6,164.08,164.96
2020-01-03,160.74,159.1,157.63,156.75,162.37,163.85,164.73
2020-01-04,160.51,158.87,157.4,156.52,162.15,163.62,164.5
2020-01-05,160.13,158.49,157.02,156.13,161.76,163.24,164.12
2020-01-06,159.76,158.13,156.65,155.77,161.4,162.87,163.76
2020-01-07,159.81,158.17,156.7,155.82,161.45,162.92,163.8
2020-01-08,161.7,160.06,158.59,157.71,163.33,164.81,165.69
2020-01-09,163.31,161.67,160.19,159.31,164.94,166.42,167.3
2020-01-10,161.18,159.54,158.07,157.19,162.82,164.29,165.17
2020-01-11,161.59,159.96,158.48,157.6,163.23,164.7,165.59
2020-01-12,162.0,160.36,158.89,158.0,163.63,165.11,165.99
2020-01-13,162.21,160.57,159.1,158.21,163.84,165.32,166.2
2020-01-14,160.31,158.67,157.2,156.32,161.95,163.42,164.3
2020-01-15,163.06,161.42,159.95,159.07,164.7,166.17,167.05
2020-01-16,164.66,163.02,161.55,160.67,166.29,167.77,168.65
2020-01-17,166.28,164.65,163.17,162.29,167.92,169.39,170.28
2020-01-18,166.72,165.09,163.61,162.73,168.36,169.83,170.72
2020-01-19,167.0,165.37,163.89,163.01,168.64,170.11,170.99
2020-01-20,167.74,166.1,164.63,163.75,169.38,170.85,171.73
2020-01-21,165.62,163.98,162.51,161.63,167.26,168.73,169.61
2020-01-22,165.95,164.31,162.84,161.96,167.59,169.06,169.94
2020-01-23,169.1,167.46,165.99,165.11,170.74,172.21,173.09
2020-01-24,169.71,168.07,166.59,165.71,171.34,172.82,173.7
2020-01-25,168.68,167.04,165.57,164.68,170.31,171.79,172.67
2020-01-26,168.09,166.46,164.98,164.1,169.73,171.2,172.08
2020-01-27,168.41,166.78,165.3,164.42,170.05,171.52,172.4
2020-01-28,168.85,167.21,165.74,164.86,170.48,171.96,172.84
2020-01-29,169.95,168.32,166.84,165.96,171.59,173.06,173.94
2020-01-30,171.31,169.67,168.2,167.32,172.94,174.42,175.3
2020-01-31,168.73,167.1,165.62,164.74,170.37,171.84,172.73
2020-02-01,170.95,169.31,167.84,166.95,172.58,174.06,174.94
2020-02-02,170.63,168.99,167.52,166.64,172.27,173.74,174.62
2020-02-03,170.33,168.7,167.22,166.34,171.97,173.44,174.33
2020-02-04,175.18,173.54,172.07,171.18,176.81,178.29,179.17
2020-02-05,176.83,175.19,173.72,172.84,178.47,179.94,180.82
2020-02-06,178.08,176.44,174.97,174.09,179.71,181.19,182.07
2020-02-07,180.53,178.9,177.42,176.54,182.17,183.64,184.53
2020-02-08,181.88,180.25,178.77,177.89,183.52,184.99,185.87
2020-02-09,183.46,181.83,180.35,179.47,185.1,186.57,187.46
2020-02-10,184.92,183.28,181.81,180.93,186.56,188.03,188.91
2020-02-11,178.94,177.3,175.83,174.95,180.58,182.05,182.93
2020-02-12,182.21,180.57,179.1,178.22,183.85,185.32,186.2
2020-02-13,189.16,187.53,186.05,185.17,190.8,192.28,193.16
2020-02-14,186.1,184.46,182.99,182.1,187.73,189.21,190.09
2020-02-15,187.44,185.8,184.33,183.45,189.08,190.55,191.43
2020-02-16,188.48,186.84,185.37,184.48,190.11,191.59,192.47
2020-02-17,191.03,189.39,187.92,187.04,192.67,194.14,195.02
2020-02-18,187.41,185.77,184.3,183.41,189.04,190.52,191.4
2020-02-19,188.95,187.31,185.84,184.96,190.59,192.06,192.94
2020-02-20,190.35,188.71,187.23,186.35,191.98,193.46,194.34
2020-02-21,185.16,183.52,182.05,181.17,186.8,188.27,189.15
2020-02-22,181.03,179.39,177.92,177.04,182.67,184.14,185.02
2020-02-23,175.05,173.42,171.94,171.06,176.69,178.16,179.05
2020-02-24,171.06,169.42,167.95,167.07,172.7,174.17,175.05
2020-02-25,175.14,173.5,172.03,171.14,176.77,178.25,179.13
2020-02-26,178.02,176.38,174.91,174.03,179.66,181.13,182.01
2020-02-27,168.44,166.81,165.33,164.45,170.08,171.55,172.44
2020-02-28,164.3,162.66,161.19,160.31,165.94,167.41,168.29
2020-02-29,162.13,160.5,159.02,158.14,163.77,165.24,166.13
2020-03-01,169.82,168.19,166.71,165.83,171.46,172.93,173.81
2020-03-02,169.18,167.55,166.07,165.19,170.82,172.3,173.18
2020-03-03,164.32,162.68,161.21,160.33,165.95,167.43,168.31
2020-03-04,172.63,170.99,169.52,168.64,174.27,175.74,176.62
2020-03-05,161.81,160.17,158.7,157.82,163.45,164.92,165.8
2020-03-06,158.12,156.48,155.01,154.13,159.76,161.23,162.11
2020-03-07,158.54,156.9,155.43,154.54,160.17,161.65,162.53
2020-03-08,159.73,158.09,156.62,155.73,161.36,162.84,163.72
2020-03-09,160.74,159.11,157.63,156.75,162.38,163.85,164.74
2020-03-10,160.51,158.88,157.4,156.52,162.15,163.62,164.51
2020-03-11,164.92,163.28,161.81,160.93,166.56,168.03,168.91
2020-03-12,154.49,152.86,151.38,150.5,156.13,157.6,158.49
2020-03-13,153.48,151.85,150.37,149.49,155.12,156.59,157.48
2020-03-14,148.78,147.15,145.67,144.79,150.42,151.89,152.77
2020-03-15,142.58,140.95,139.47,138.59,144.22,145.69,146.58
2020-03-16,138.78,137.14,135.67,134.79,140.42,141.89,142.77
2020-03-17,151.58,149.95,148.47,147.59,153.22,154.69,155.57
2020-03-18,142.5,140.86,139.39,138.51,144.14,145.61,146.49
2020-03-19,131.27,129.63,128.16,127.28,132.91,134.38,135.26
2020-03-20,147.54,145.9,144.43,143.54,149.17,150.65,151.53
2020-03-21,140.84,139.2,137.73,136.85,142.48,143.95,144.83
2020-03-22,131.06,129.42,127.95,127.07,132.7,134.17,135.05
2020-03-23,126.92,125.28,123.81,122.93,128.56,130.03,130.91
2020-03-24,144.06,142.42,140.95,140.07,145.69,147.17,148.05
2020-03-25,142.24,140.61,139.13,138.25,143.88,145.35,146.24
2020-03-26,151.1,149.47,147.99,147.11,152.74,154.21,155.1
2020-03-27,144.73,143.09,141.62,140.74,146.37,147.84,148.72
2020-03-28,146.33,144.69,143.22,142.33,147.96,149.44,150.32
2020-03-29,147.19,145.55,144.08,143.19,148.82,150.3,151.18
2020-03-30,146.25,144.61,143.14,142.26,147.89,149.36,150.24
2020-03-31,152.58,150.94,149.47,148.59,154.21,155.69,156.57
2020-04-01,150.89,149.25,147.78,146.9,152.53,154.0,154.88
2020-04-02,157.43,155.8,154.32,153.44,159.07,160.54,161.43
2020-04-03,150.04,148.41,146.93,146.05,151.68,153.15,154.03
2020-04-04,157.37,155.73,154.26,153.38,159.0,160.48,161.36
2020-04-05,163.15,161.51,160.04,159.16,164.79,166.26,167.14
2020-04-06,165.64,164.01,162.53,161.65,167.28,168.76,169.64
2020-04-07,162.68,161.04,159.57,158.68,164.31,165.79,166.67
2020-04-08,157.33,155.69,154.22,153.34,158.97,160.44,161.32
2020-04-09,160.65,159.01,157.53,156.65,162.28,163.76,164.64
2020-04-10,161.4,159.76,158.28,157.4,163.03,164.51,165.39
2020-04-11,164.2,162.57,161.09,160.21,165.84,167.31,168.2
2020-04-12,164.36,162.73,161.25,160.37,166.0,167.47,168.36
2020-04-13,165.87,164.24,162.76,161.88,167.51,168.98,169.87
2020-04-14,170.77,169.14,167.66,166.78,172.41,173.88,174.77
2020-04-15,166.48,164.85,163.37,162.49,168.12,169.59,170.48
2020-04-16,170.76,169.12,167.65,166.77,172.4,173.87,174.75
2020-04-17,172.86,171.22,169.75,168.87,174.5,175.97,176.85
2020-04-18,171.43,169.79,168.32,167.44,173.07,174.54,175.42
2020-04-19,169.42,167.78,166.31,165.43,171.06,172.53,173.41
2020-04-20,165.91,164.27,162.8,161.91,167.54,169.02,169.9
2020-04-21,174.19,172.55,171.08,170.2,175.83,177.3,178.18
2020-04-22,170.13,168.49,167.02,166.14,171.77,173.24,174.12
2020-04-23,174.58,172.94,171.47,170.59,176.22,177.69,178.57
2020-04-24,175.61,173.98,172.5,171.62,177.25,178.72,179.61
2020-04-25,173.92,172.28,170.81,169.92,175.55,177.03,177.91
2020-04-26,173.67,172.04,170.56,169.68,175.31,176.78,177.67
2020-04-27,175.23,173.59,172.12,171.23,176.86,178.34,179.22
2020-04-28,165.96,164.32,162.85,161.97,167.6,169.07,169.95
2020-04-29,174.31,172.67,171.2,170.32,175.95,177.42,178.3
2020-04-30,175.61,173.98,172.5,171.62,177.25,178.72,179.61
2020-05-01,176.38,174.74,173.27,172.39,178.01,179.49,180.37
2020-05-02,173.36,171.73,170.25,169.37,175.0,176.47,177.35
2020-05-03,173.63,171.99,170.51,169.63,175.26,176.74,177.62
2020-05-04,173.07,171.43,169.96,169.08,174.7,176.18,177.06
2020-05-05,173.98,172.35,170.87,169.99,175.62,177.09,177.97
2020-05-06,179.1,177.47,175.99,175.11,180.74,182.21,183.1
2020-05-07,180.77,179.13,177.66,176.78,182.41,183.88,184.76
2020-05-08,177.93,176.3,174.82,173.94,179.57,181.04,181.92
2020-05-09,179.47,177.83,176.36,175.47,181.1,182.58,183.46
2020-05-10,180.92,179.28,177.81,176.93,182.56,184.03,184.91
2020-05-11,182.42,180.78,179.31,178.43,184.05,185.53,186.41
2020-05-12,180.21,178.57,177.1,176.22,181.85,183.32,184.2
2020-05-13,181.79,180.15,178.68,177.79,183.42,184.9,185.78
2020-05-14,183.5,181.86,180.39,179.5,185.13,186.61,187.49
2020-05-15,183.69,182.05,180.58,179.7,185.33,186.8,187.68
2020-05-16,185.38,183.74,182.26,181.38,187.01,188.49,189.37
2020-05-17,184.92,183.28,181.81,180.93,186.56,188.03,188.91
2020-05-18,184.61,182.97,181.5,180.61,186.24,187.72,188.6
2020-05-19,182.34,180.71,179.23,178.35,183.98,185.45,186.34
2020-05-20,180.8,179.16,177.69,176.81,182.44,183.91,184.79
2020-05-21,182.18,180.54,179.07,178.19,183.82,185.29,186.17
2020-05-22,183.26,181.62,180.15,179.27,184.9,186.37,187.25
2020-05-23,184.28,182.64,181.17,180.28,185.91,187.39,188.27
2020-05-24,184.63,182.99,181.52,180.64,186.27,187.74,188.62
2020-05-25,184.23,182.59,181.12,180.24,185.87,187.34,188.22
2020-05-26,183.21,181.58,180.1,179.22,184.85,186.32,187.2
2020-05-27,185.28,183.64,182.17,181.29,186.92,188.39,189.27
2020-05-28,182.47,180.83,179.36,178.48,184.1,185.58,186.46
2020-05-29,182.78,181.14,179.67,178.79,184.42,185.89,186.77
2020-05-30,183.24,181.6,180.13,179.25,184.88,186.35,187.23
2020-05-31,183.4,181.76,180.29,179.41,185.04,186.51,187.39
2020-06-01,181.44,179.8,178.33,177.45,183.08,184.55,185.43
2020-06-02,183.82,182.19,180.71,179.83,185.46,186.93,187.82
2020-06-03,185.57,183.94,182.46,181.58,187.21,188.68,189.56
2020-06-04,184.34,182.7,181.23,180.34,185.97,187.45,188.33
2020-06-05,185.9,184.26,182.79,181.91,187.54,189.01,189.89
2020-06-06,187.4,185.76,184.29,183.41,189.04,190.51,191.39
2020-06-07,187.58,185.94,184.47,183.59,189.22,190.69,191.57
2020-06-08,188.71,187.07,185.6,184.71,190.34,191.82,192.7
2020-06-09,189.45,187.82,186.34,185.46,191.09,192.56,193.44
2020-06-10,190.67,189.04,187.56,186.68,192.31,193.78,194.67
2020-06-11,182.73,181.09,179.62,178.73,184.36,185.84,186.72
2020-06-12,186.93,185.29,183.82,182.94,188.57,190.04,190.92
2020-06-13,188.08,186.45,184.97,184.09,189.72,191.19,192.08
