Date,S&P 500,Dow Jones,NASDAQ 100,Nikkei 225,FTSE 100,DAX 30
2017-10-27,2581.070068359375,23434.189453125,6213.47021484375,22008.44921875,7505.0,13217.5400390625
2017-10-30,2572.830078125,23348.740234375,6227.58984375,22011.669921875,7487.7998046875,13229.5703125
2017-10-31,2575.260009765625,23377.240234375,6248.56005859375,22011.609375,7493.10009765625,
2017-11-01,2579.360107421875,23435.009765625,6248.64990234375,22420.080078125,7488.0,13465.509765625
2017-11-02,2579.85009765625,23516.259765625,6236.39013671875,22539.119140625,7555.2998046875,13440.9296875
2017-11-03,2587.840087890625,23539.189453125,6295.580078125,,7560.39990234375,13478.8603515625
2017-11-06,2591.1298828125,23548.419921875,6313.60986328125,22548.349609375,7562.2998046875,13468.7900390625
2017-11-07,2590.639892578125,23557.23046875,6320.77978515625,22937.599609375,7513.10009765625,13379.26953125
2017-11-08,2594.3798828125,23563.359375,6345.81005859375,22913.8203125,7529.7001953125,13382.419921875
2017-11-09,2584.6201171875,23461.939453125,6312.2099609375,22868.7109375,7484.10009765625,13182.5595703125
2017-11-10,2582.300048828125,23422.2109375,6309.06982421875,22681.419921875,7433.0,13127.4697265625
2017-11-13,2584.840087890625,23439.69921875,6316.18017578125,22380.990234375,7415.2001953125,13074.419921875
2017-11-14,2578.8701171875,23409.470703125,6293.64013671875,22380.009765625,7414.39990234375,13033.48046875
2017-11-15,2564.6201171875,23271.279296875,6258.35986328125,22028.3203125,7372.60009765625,12976.3701171875
2017-11-16,2585.639892578125,23458.359375,6339.14013671875,22351.119140625,7386.89990234375,13047.2197265625
2017-11-17,2578.85009765625,23358.240234375,6314.509765625,22396.80078125,7380.7001953125,12993.73046875
2017-11-20,2582.139892578125,23430.330078125,6308.60986328125,22261.759765625,7389.5,13058.66015625
2017-11-21,2599.030029296875,23590.830078125,6378.6298828125,22416.48046875,7411.2998046875,13167.5400390625
2017-11-22,2597.080078125,23526.1796875,6386.1201171875,22523.150390625,7419.0,13015.0400390625
2017-11-23,,,,,7417.2001953125,13008.5498046875
2017-11-24,2602.419921875,23557.990234375,6409.2900390625,22550.849609375,7409.60009765625,13059.83984375
2017-11-27,2601.419921875,23580.779296875,6405.97021484375,22495.990234375,7383.89990234375,13000.2001953125
2017-11-28,2627.0400390625,23836.7109375,6422.56005859375,22486.240234375,7460.7001953125,13059.5302734375
2017-11-29,2626.070068359375,23940.6796875,6311.3798828125,22597.19921875,7393.60009765625,13061.8701171875
2017-11-30,2647.580078125,24272.349609375,6365.56005859375,22724.9609375,7326.7001953125,13023.98046875
2017-12-01,2642.219970703125,24231.58984375,6337.8701171875,22819.029296875,7300.5,12861.490234375
2017-12-04,2639.43994140625,24290.05078125,6263.7001953125,22707.16015625,7339.0,13058.5498046875
2017-12-05,2629.570068359375,24180.640625,6265.10986328125,22622.380859375,7327.5,13048.5400390625
2017-12-06,2629.27001953125,24140.91015625,6293.0498046875,22177.0390625,7348.0,12998.849609375
2017-12-07,2636.97998046875,24211.48046875,6316.27978515625,22498.029296875,7320.7998046875,13045.150390625
2017-12-08,2651.5,24329.16015625,6344.56982421875,22811.080078125,7394.0,13153.7001953125
2017-12-11,2659.989990234375,24386.029296875,6393.89013671875,22938.73046875,7453.5,13123.650390625
2017-12-12,2664.110107421875,24504.80078125,6383.64990234375,22866.169921875,7500.39990234375,13183.5302734375
2017-12-13,2662.85009765625,24585.4296875,6394.669921875,22758.0703125,7496.5,13125.6396484375
2017-12-14,2652.010009765625,24508.66015625,6389.91015625,22694.44921875,7448.10009765625,13068.080078125
2017-12-15,2675.81005859375,24651.740234375,6466.31982421875,22553.220703125,7490.60009765625,13103.5595703125
2017-12-18,2690.159912109375,24792.19921875,6513.27001953125,22901.76953125,7537.0,13312.2998046875
2017-12-19,2681.469970703125,24754.75,6480.669921875,22868.0,7544.10009765625,13215.7900390625
2017-12-20,2679.25,24726.650390625,6472.47998046875,22891.720703125,7525.2001953125,13069.169921875
2017-12-21,2684.570068359375,24782.2890625,6472.68994140625,22866.099609375,7604.0,13109.740234375
2017-12-22,2683.340087890625,24754.060546875,6465.169921875,22902.759765625,7592.7001953125,13072.7900390625
2017-12-25,,,,22939.1796875,,
2017-12-26,2680.5,24746.2109375,6433.16015625,22892.689453125,,
2017-12-27,2682.6201171875,24774.30078125,6435.14990234375,22911.2109375,7620.7001953125,13070.01953125
2017-12-28,2687.5400390625,24837.509765625,6441.419921875,22783.98046875,7622.89990234375,12979.9404296875
2017-12-29,2673.610107421875,24719.220703125,6396.419921875,22764.939453125,7687.7998046875,12917.6396484375
2018-01-02,2695.81005859375,24824.009765625,6511.33984375,,7648.10009765625,12871.3896484375
2018-01-03,2713.06005859375,24922.6796875,6575.7998046875,,7671.10009765625,12978.2099609375
2018-01-04,2723.989990234375,25075.130859375,6584.580078125,23506.330078125,7695.89990234375,13167.8896484375
2018-01-05,2743.14990234375,25295.869140625,6653.2900390625,23714.529296875,7724.2001953125,13319.6396484375
2018-01-08,2747.7099609375,25283.0,6676.6298828125,,7696.5,13367.7802734375
2018-01-09,2751.2900390625,25385.80078125,6677.93994140625,23849.990234375,7731.0,13385.58984375
2018-01-10,2748.22998046875,25369.130859375,6662.66015625,23788.19921875,7748.5,13281.33984375
2018-01-11,2767.56005859375,25574.73046875,6708.490234375,23710.4296875,7762.89990234375,13202.900390625
2018-01-12,2786.239990234375,25803.189453125,6758.5400390625,23653.8203125,7778.60009765625,13245.0302734375
2018-01-15,,,,23714.880859375,7769.10009765625,13200.509765625
2018-01-16,2776.419921875,25792.859375,6737.14013671875,23951.810546875,7755.89990234375,13246.330078125
2018-01-17,2802.56005859375,26115.650390625,6810.27978515625,23868.33984375,7725.39990234375,13183.9599609375
2018-01-18,2798.030029296875,26017.810546875,6811.3798828125,23763.369140625,7701.0,13281.4296875
2018-01-19,2810.300048828125,26071.720703125,6834.330078125,23808.060546875,7730.7998046875,13434.4501953125
2018-01-22,2832.969970703125,26214.599609375,6906.27978515625,23816.330078125,7715.39990234375,13463.6904296875
2018-01-23,2839.1298828125,26210.810546875,6963.4599609375,24124.150390625,7731.7998046875,13559.599609375
2018-01-24,2837.5400390625,26252.119140625,6919.35009765625,23940.779296875,7643.39990234375,13414.740234375
2018-01-25,2839.25,26392.7890625,6916.2998046875,23669.490234375,7615.7998046875,13298.3603515625
2018-01-26,2872.8701171875,26616.7109375,7022.97021484375,23631.880859375,7665.5,13340.169921875
2018-01-29,2853.530029296875,26439.48046875,6988.31982421875,23629.33984375,7671.5,13324.48046875
2018-01-30,2822.429931640625,26076.890625,6930.72998046875,23291.970703125,7588.0,13197.7099609375
2018-01-31,2823.81005859375,26149.390625,6949.990234375,23098.2890625,7533.60009765625,13189.48046875
2018-02-01,2821.97998046875,26186.7109375,6901.5,23486.109375,7490.39990234375,13003.900390625
2018-02-02,2762.1298828125,25520.9609375,6760.2900390625,23274.529296875,7443.39990234375,12785.16015625
2018-02-05,2648.93994140625,24345.75,6495.919921875,22682.080078125,7335.0,12687.490234375
2018-02-06,2695.139892578125,24912.76953125,6665.97998046875,21610.240234375,7141.39990234375,12392.66015625
2018-02-07,2681.659912109375,24893.349609375,6582.02001953125,21645.369140625,7279.39990234375,12590.4296875
2018-02-08,2581.0,23860.4609375,6306.10009765625,21890.859375,7170.7001953125,12260.2900390625
2018-02-09,2619.550048828125,24190.900390625,6412.68017578125,21382.619140625,7092.39990234375,12107.48046875
2018-02-12,2656.0,24601.26953125,6523.85009765625,,7177.10009765625,12282.76953125
2018-02-13,2662.93994140625,24640.44921875,6553.85986328125,21244.6796875,7168.0,12196.5
2018-02-14,2698.6298828125,24893.490234375,6675.02978515625,21154.169921875,7214.0,12339.16015625
2018-02-15,2731.199951171875,25200.369140625,6794.919921875,21464.98046875,7234.7998046875,12346.169921875
2018-02-16,2732.219970703125,25219.380859375,6770.66015625,21720.25,7294.7001953125,12451.9599609375
2018-02-19,,,,22149.2109375,7247.7001953125,12385.599609375
2018-02-20,2716.260009765625,24964.75,6779.68994140625,21925.099609375,7246.7998046875,12487.900390625
2018-02-21,2701.330078125,24797.779296875,6759.259765625,21970.810546875,7281.60009765625,12470.490234375
2018-02-22,2703.9599609375,24962.48046875,6761.85009765625,21736.439453125,7252.39990234375,12461.91015625
2018-02-23,2747.300048828125,25309.990234375,6896.60009765625,21892.779296875,7244.39990234375,12483.7900390625
2018-02-26,2779.60009765625,25709.26953125,6989.10009765625,22153.630859375,7289.60009765625,12527.0400390625
2018-02-27,2744.280029296875,25410.029296875,6900.35009765625,22389.859375,7282.5,12490.73046875
2018-02-28,2713.830078125,25029.19921875,6854.419921875,22068.240234375,7231.89990234375,12435.849609375
2018-03-01,2677.669921875,24608.98046875,6750.5400390625,21724.470703125,7175.60009765625,12190.9404296875
2018-03-02,2691.25,24538.060546875,6811.0400390625,21181.640625,7069.89990234375,11913.7099609375
2018-03-05,2720.93994140625,24874.759765625,6881.27978515625,21042.08984375,7116.0,12090.8701171875
2018-03-06,2728.1201171875,24884.119140625,6913.02001953125,21417.759765625,7146.7998046875,12113.8701171875
2018-03-07,2726.800048828125,24801.359375,6929.39013671875,21252.720703125,7157.7998046875,12245.3603515625
2018-03-08,2738.969970703125,24895.2109375,6966.43017578125,21368.0703125,7203.2001953125,12355.5703125
2018-03-09,2786.570068359375,25335.740234375,7101.18017578125,21469.19921875,7224.5,12346.6796875
2018-03-12,2783.02001953125,25178.609375,7131.1201171875,21824.029296875,7214.7998046875,12418.3896484375
2018-03-13,2765.31005859375,25007.029296875,7046.509765625,21968.099609375,7138.7998046875,12221.0302734375
2018-03-14,2749.47998046875,24758.119140625,7040.97998046875,21777.2890625,7132.7001953125,12237.740234375
2018-03-15,2747.330078125,24873.66015625,7030.97021484375,21803.94921875,7139.7998046875,12345.5595703125
2018-03-16,2752.010009765625,24946.509765625,7019.9501953125,21676.509765625,7164.10009765625,12389.580078125
2018-03-19,2712.919921875,24610.91015625,6864.8798828125,21480.900390625,7042.89990234375,12217.01953125
2018-03-20,2716.93994140625,24727.26953125,6885.919921875,21380.970703125,7061.2998046875,12307.330078125
2018-03-21,2711.929931640625,24682.310546875,6853.4501953125,,7039.0,12309.150390625
2018-03-22,2643.68994140625,23957.890625,6682.259765625,21591.990234375,6952.60009765625,12100.080078125
2018-03-23,2588.260009765625,23533.19921875,6508.08984375,20617.859375,6921.89990234375,11886.3095703125
2018-03-26,2658.550048828125,24202.599609375,6753.830078125,20766.099609375,6888.7001953125,11787.259765625
2018-03-27,2612.6201171875,23857.7109375,6529.83984375,21317.3203125,7000.10009765625,11970.830078125
2018-03-28,2605.0,23848.419921875,6460.81005859375,21031.310546875,7044.7001953125,11940.7099609375
2018-03-29,2640.8701171875,24103.109375,6581.1298828125,21159.080078125,7056.60009765625,12096.73046875
2018-03-30,,,,21454.30078125,,
2018-04-02,2581.8798828125,23644.189453125,6390.83984375,21388.580078125,,
2018-04-03,2614.449951171875,24033.359375,6458.830078125,21292.2890625,7030.5,12002.4501953125
2018-04-04,2644.68994140625,24264.30078125,6560.06005859375,21319.55078125,7034.0,11957.900390625
2018-04-05,2662.840087890625,24505.220703125,6594.83984375,21645.419921875,7199.5,12305.1904296875
2018-04-06,2604.469970703125,23932.759765625,6433.2099609375,21567.51953125,7183.60009765625,12241.26953125
2018-04-09,2613.159912109375,23979.099609375,6472.33984375,21678.259765625,7194.7998046875,12261.75
2018-04-10,2656.8701171875,24408.0,6615.8701171875,21794.3203125,7266.7998046875,12397.3203125
2018-04-11,2642.18994140625,24189.44921875,6583.43994140625,21687.099609375,7257.10009765625,12293.9697265625
2018-04-12,2663.989990234375,24483.05078125,6656.259765625,21660.279296875,7258.2998046875,12415.009765625
2018-04-13,2656.300048828125,24360.140625,6628.33984375,21778.740234375,7264.60009765625,12442.400390625
2018-04-16,2677.840087890625,24573.0390625,6675.18017578125,21835.529296875,7198.2001953125,12391.41015625
2018-04-17,2706.389892578125,24786.630859375,6816.3701171875,21847.58984375,7226.10009765625,12585.5703125
2018-04-18,2708.639892578125,24748.0703125,6833.2099609375,22158.19921875,7317.2998046875,12590.830078125
2018-04-19,2693.1298828125,24664.890625,6774.89013671875,22191.1796875,7328.89990234375,12567.419921875
2018-04-20,2670.139892578125,24462.939453125,6667.75,22162.240234375,7368.2001953125,12540.5
2018-04-23,2670.2900390625,24448.689453125,6648.7998046875,22088.0390625,7398.89990234375,12572.3896484375
2018-04-24,2634.56005859375,24024.130859375,6509.0498046875,22278.119140625,7425.39990234375,12550.8203125
2018-04-25,2639.39990234375,24083.830078125,6513.93994140625,22215.3203125,7379.2998046875,12422.2998046875
2018-04-26,2666.93994140625,24322.33984375,6649.64990234375,22319.609375,7421.39990234375,12500.4697265625
2018-04-27,2669.909912109375,24311.189453125,6656.35009765625,22467.869140625,7502.2001953125,12580.8701171875
2018-04-30,2648.050048828125,24163.150390625,6605.56982421875,,7509.2998046875,12612.1103515625
2018-05-01,2654.800048828125,24099.05078125,6681.9599609375,22508.029296875,7520.39990234375,
2018-05-02,2635.669921875,23924.98046875,6644.47998046875,22472.779296875,7543.2001953125,12802.25
2018-05-03,2629.72998046875,23930.150390625,6643.47998046875,,7502.7001953125,12690.150390625
2018-05-04,2663.419921875,24262.509765625,6769.1201171875,,7567.10009765625,12819.599609375
2018-05-07,2672.6298828125,24357.3203125,6821.8701171875,22467.16015625,,12948.1396484375
2018-05-08,2671.919921875,24360.2109375,6815.47998046875,22508.689453125,7565.7998046875,12912.2099609375
2018-05-09,2697.7900390625,24542.5390625,6893.2099609375,22408.880859375,7662.5,12943.0595703125
2018-05-10,2723.070068359375,24739.529296875,6963.5498046875,22497.1796875,7701.0,13022.8701171875
2018-05-11,2727.719970703125,24831.169921875,6952.56005859375,22758.48046875,7724.60009765625,13001.240234375
2018-05-14,2730.1298828125,24899.41015625,6964.3701171875,22865.859375,7711.0,12977.7099609375
2018-05-15,2711.449951171875,24706.41015625,6888.5400390625,22818.01953125,7723.0,12970.0400390625
2018-05-16,2722.4599609375,24768.9296875,6929.97021484375,22717.23046875,7734.2001953125,12996.330078125
2018-05-17,2720.1298828125,24713.98046875,6901.6298828125,22838.369140625,7788.0,13114.6103515625
2018-05-18,2712.969970703125,24715.08984375,6866.25,22930.359375,7778.7998046875,13077.7197265625
2018-05-21,2733.010009765625,25013.2890625,6905.52978515625,23002.369140625,7859.2001953125,
2018-05-22,2724.43994140625,24834.41015625,6893.6201171875,22960.33984375,7877.5,13169.919921875
2018-05-23,2733.2900390625,24886.810546875,6953.6298828125,22689.740234375,7788.39990234375,12976.83984375
2018-05-24,2727.760009765625,24811.759765625,6949.7001953125,22437.009765625,7716.7001953125,12855.08984375
2018-05-25,2721.330078125,24753.08984375,6960.919921875,22450.7890625,7730.2998046875,12938.009765625
2018-05-28,,,,22481.08984375,,12863.4599609375
2018-05-29,2689.860107421875,24361.44921875,6926.5400390625,22358.4296875,7632.60009765625,12666.509765625
2018-05-30,2724.010009765625,24667.779296875,6976.3701171875,22018.51953125,7689.60009765625,12783.759765625
2018-05-31,2705.27001953125,24415.83984375,6967.72998046875,22201.8203125,7678.2001953125,12604.8896484375
2018-06-01,2734.6201171875,24635.2109375,7083.93017578125,22171.349609375,7701.7998046875,12724.26953125
2018-06-04,2746.8701171875,24813.689453125,7143.56982421875,22475.939453125,7741.2998046875,12770.75
2018-06-05,2748.800048828125,24799.98046875,7166.75,22539.5390625,7686.7998046875,12787.1298828125
2018-06-06,2772.35009765625,25146.390625,7210.080078125,22625.73046875,7712.39990234375,12830.0703125
2018-06-07,2770.3701171875,25241.41015625,7152.830078125,22823.259765625,7704.39990234375,12811.0498046875
2018-06-08,2779.030029296875,25316.529296875,7152.6201171875,22694.5,7681.10009765625,12766.5498046875
2018-06-11,2782.0,25322.310546875,7168.47998046875,22804.0390625,7737.39990234375,12842.91015625
2018-06-12,2786.85009765625,25320.73046875,7209.18017578125,22878.349609375,7703.7998046875,12842.2998046875
2018-06-13,2775.6298828125,25201.19921875,7205.259765625,22966.380859375,7703.7001953125,12890.580078125
2018-06-14,2782.489990234375,25175.310546875,7279.58984375,22738.609375,7765.7998046875,13107.099609375
2018-06-15,2779.659912109375,25090.48046875,7255.759765625,22851.75,7633.89990234375,13010.5498046875
2018-06-18,2773.75,24987.470703125,7251.41015625,22680.330078125,7631.2998046875,12834.1103515625
2018-06-19,2762.590087890625,24700.2109375,7228.0400390625,22278.48046875,7603.89990234375,12677.9697265625
2018-06-20,2767.320068359375,24657.80078125,7280.7001953125,22555.4296875,7627.39990234375,12695.16015625
2018-06-21,2749.760009765625,24461.69921875,7217.490234375,22693.0390625,7556.39990234375,12511.91015625
2018-06-22,2754.8798828125,24580.890625,7197.509765625,22516.830078125,7682.2998046875,12579.7197265625
2018-06-25,2717.070068359375,24252.80078125,7038.169921875,22338.150390625,7509.7998046875,12270.330078125
2018-06-26,2723.06005859375,24283.109375,7068.2001953125,22342.0,7537.89990234375,12234.33984375
2018-06-27,2699.6298828125,24117.58984375,6969.669921875,22271.76953125,7621.7001953125,12348.6103515625
2018-06-28,2716.31005859375,24216.05078125,7031.60009765625,22270.390625,7615.60009765625,12177.23046875
2018-06-29,2718.3701171875,24271.41015625,7040.7998046875,22304.509765625,7636.89990234375,12306.0
2018-07-02,2726.7099609375,24307.1796875,7097.81982421875,21811.9296875,7547.89990234375,12238.169921875
2018-07-03,2713.219970703125,24174.8203125,7014.5498046875,21785.5390625,7593.2998046875,12349.1396484375
2018-07-04,,,,21717.0390625,7573.10009765625,12317.6103515625
2018-07-05,2736.610107421875,24356.740234375,7101.0498046875,21546.990234375,7603.2001953125,12464.2900390625
2018-07-06,2759.820068359375,24456.48046875,7207.330078125,21788.140625,7617.7001953125,12496.169921875
2018-07-09,2784.169921875,24776.58984375,7276.0,22052.1796875,7688.0,12543.8896484375
2018-07-10,2793.840087890625,24919.66015625,7282.60009765625,22196.890625,7692.0,12609.849609375
2018-07-11,2774.02001953125,24700.44921875,7243.97998046875,21932.2109375,7592.0,12417.1298828125
2018-07-12,2798.2900390625,24924.890625,7366.25,22187.9609375,7651.2998046875,12492.9697265625
2018-07-13,2801.31005859375,25019.41015625,7375.81982421875,22597.349609375,7661.89990234375,12540.73046875
2018-07-16,2798.429931640625,25064.359375,7357.89990234375,22597.349609375,7600.5,12561.01953125
2018-07-17,2809.550048828125,25119.890625,7403.89013671875,22697.359375,7626.2998046875,12661.5400390625
2018-07-18,2815.6201171875,25199.2890625,7390.1298828125,22794.189453125,7676.2998046875,12765.9404296875
2018-07-19,2804.489990234375,25064.5,7352.35986328125,22764.6796875,7684.0,12686.2900390625
2018-07-20,2801.830078125,25058.119140625,7350.22998046875,22697.880859375,7678.7998046875,12561.419921875
2018-07-23,2806.97998046875,25044.2890625,7371.77978515625,22396.990234375,7655.7998046875,12548.5703125
2018-07-24,2820.39990234375,25241.939453125,7406.25,22510.48046875,7709.10009765625,12689.3896484375
2018-07-25,2846.070068359375,25414.099609375,7508.58984375,22614.25,7658.2998046875,12579.330078125
2018-07-26,2837.43994140625,25527.0703125,7400.75,22586.869140625,7663.2001953125,12809.23046875
2018-07-27,2818.820068359375,25451.060546875,7296.77978515625,22712.75,7701.2998046875,12860.400390625
2018-07-30,2802.60009765625,25306.830078125,7193.10009765625,22544.83984375,7700.89990234375,12798.2001953125
2018-07-31,2816.2900390625,25415.189453125,7231.97998046875,22553.720703125,7748.7998046875,12805.5
2018-08-01,2813.360107421875,25333.8203125,7272.89013671875,22746.69921875,7652.89990234375,12737.0498046875
2018-08-02,2827.219970703125,25326.16015625,7372.14990234375,22512.529296875,7575.89990234375,12546.330078125
2018-08-03,2840.35009765625,25462.580078125,7395.490234375,22525.1796875,7659.10009765625,12615.759765625
2018-08-06,2850.39990234375,25502.1796875,7438.990234375,22507.3203125,7663.7998046875,12598.2099609375
2018-08-07,2858.449951171875,25628.91015625,7462.64990234375,22662.740234375,7718.5,12648.1904296875
2018-08-08,2857.699951171875,25583.75,7469.5498046875,22644.310546875,7776.7001953125,12633.5400390625
2018-08-09,2853.580078125,25509.23046875,7466.9599609375,22598.390625,7741.7998046875,12676.1103515625
2018-08-10,2833.280029296875,25313.140625,7408.2998046875,22298.080078125,7667.0,12424.349609375
2018-08-13,2821.929931640625,25187.69921875,7401.169921875,21857.4296875,7642.5,12358.740234375
2018-08-14,2839.9599609375,25299.919921875,7447.169921875,22356.080078125,7611.60009765625,12358.8701171875
2018-08-15,2818.3701171875,25162.41015625,7354.66015625,22204.220703125,7497.89990234375,12163.009765625
2018-08-16,2840.68994140625,25558.73046875,7374.2900390625,22192.0390625,7556.39990234375,12237.169921875
2018-08-17,2850.1298828125,25669.3203125,7377.5400390625,22270.380859375,7558.60009765625,12210.5498046875
2018-08-20,2857.050048828125,25758.689453125,7371.419921875,22199.0,7591.2998046875,12331.2998046875
2018-08-21,2862.9599609375,25822.2890625,7397.22998046875,22219.73046875,7565.7001953125,12384.490234375
2018-08-22,2861.820068359375,25733.599609375,7424.60009765625,22362.55078125,7574.2001953125,12385.7001953125
2018-08-23,2856.97998046875,25656.98046875,7413.83984375,22410.8203125,7563.2001953125,12365.580078125
2018-08-24,2874.68994140625,25790.349609375,7485.39990234375,22601.76953125,7577.5,12394.51953125
2018-08-27,2896.739990234375,26049.640625,7559.1298828125,22799.640625,,12538.3095703125
2018-08-28,2897.52001953125,26064.01953125,7570.25,22813.470703125,7617.2001953125,12527.419921875
2018-08-29,2914.0400390625,26124.5703125,7660.18017578125,22848.220703125,7563.2001953125,12561.6796875
2018-08-30,2901.1298828125,25986.919921875,7642.669921875,22869.5,7516.0,12494.240234375
2018-08-31,2901.52001953125,25964.8203125,7654.5498046875,22865.150390625,7432.39990234375,12364.0595703125
2018-09-03,,,,22707.380859375,7504.60009765625,12346.41015625
2018-09-04,2896.719970703125,25952.48046875,7622.31982421875,22696.900390625,7457.89990234375,12210.2099609375
2018-09-05,2888.60009765625,25974.990234375,7523.259765625,22580.830078125,7383.2998046875,12040.4599609375
2018-09-06,2878.050048828125,25995.869140625,7453.169921875,22487.939453125,7319.0,11955.25
2018-09-07,2871.679931640625,25916.5390625,7430.259765625,22307.060546875,7277.7001953125,11959.6298828125
2018-09-10,2877.1298828125,25857.0703125,7447.68017578125,22373.08984375,7279.2998046875,11986.33984375
2018-09-11,2887.889892578125,25971.060546875,7507.8701171875,22664.689453125,7273.5,11970.26953125
2018-09-12,2888.919921875,25998.919921875,7488.06005859375,22604.609375,7313.39990234375,12032.2998046875
2018-09-13,2904.179931640625,26145.990234375,7561.68994140625,22821.3203125,7281.60009765625,12055.5498046875
2018-09-14,2904.97998046875,26154.669921875,7545.5,23094.669921875,7304.0,12124.330078125
2018-09-17,2888.800048828125,26062.119140625,7434.72998046875,,7302.10009765625,12096.41015625
2018-09-18,2904.31005859375,26246.9609375,7494.39990234375,23420.5390625,7300.2001953125,12157.669921875
2018-09-19,2907.949951171875,26405.759765625,7490.31982421875,23672.51953125,7331.10009765625,12219.01953125
2018-09-20,2930.75,26656.98046875,7569.02978515625,23674.9296875,7367.2998046875,12326.48046875
2018-09-21,2929.669921875,26743.5,7531.06982421875,23869.9296875,7490.2001953125,12430.8798828125
2018-09-24,2919.3701171875,26562.05078125,7548.75,,7458.39990234375,12350.8203125
2018-09-25,2915.56005859375,26492.2109375,7563.18994140625,23940.259765625,7507.60009765625,12374.66015625
2018-09-26,2905.969970703125,26385.279296875,7563.08984375,24033.7890625,7511.5,12385.8896484375
2018-09-27,2914.0,26439.9296875,7629.56982421875,23796.740234375,7545.39990234375,12435.58984375
2018-09-28,2913.97998046875,26458.310546875,7627.64990234375,24120.0390625,7510.2001953125,12246.73046875
2018-10-01,2924.590087890625,26651.2109375,7645.4501953125,24245.759765625,7495.7001953125,12339.0302734375
2018-10-02,2923.429931640625,26773.939453125,7628.27978515625,24270.619140625,7474.60009765625,12287.580078125
2018-10-03,2925.510009765625,26828.390625,7637.43017578125,24110.9609375,7510.2998046875,
2018-10-04,2901.610107421875,26627.48046875,7490.0,23975.619140625,7418.2998046875,12244.1396484375
2018-10-05,2885.570068359375,26447.05078125,7399.009765625,23783.720703125,7318.5,12111.900390625
2018-10-08,2884.429931640625,26486.779296875,7352.81982421875,,7233.2998046875,11947.16015625
2018-10-09,2880.340087890625,26430.5703125,7371.6201171875,23469.390625,7237.60009765625,11977.2197265625
2018-10-10,2785.679931640625,25598.740234375,7044.5,23506.0390625,7145.7001953125,11712.5
2018-10-11,2728.3701171875,25052.830078125,6964.02978515625,22590.859375,7006.89990234375,11539.349609375
2018-10-12,2767.1298828125,25339.990234375,7157.2099609375,22694.66015625,6995.89990234375,11523.8095703125
2018-10-15,2750.7900390625,25250.55078125,7068.669921875,22271.30078125,7029.2001953125,11614.16015625
2018-10-16,2809.919921875,25798.419921875,7276.43017578125,22549.240234375,7059.39990234375,11776.5498046875
2018-10-17,2809.2099609375,25706.6796875,7278.6298828125,22841.119140625,7054.60009765625,11715.0302734375
2018-10-18,2768.780029296875,25379.44921875,7116.08984375,22658.16015625,7027.0,11589.2099609375
2018-10-19,2767.780029296875,25444.33984375,7107.22998046875,22532.080078125,7049.7998046875,11553.830078125
2018-10-22,2755.8798828125,25317.41015625,7141.2099609375,22614.8203125,7042.7998046875,11524.33984375
2018-10-23,2740.68994140625,25191.4296875,7118.669921875,22010.779296875,6955.2001953125,11274.2802734375
2018-10-24,2656.10009765625,24583.419921875,6789.14990234375,22091.1796875,6963.0,11191.6298828125
2018-10-25,2705.570068359375,24984.55078125,7016.39013671875,21268.73046875,7004.10009765625,11307.1201171875
2018-10-26,2658.68994140625,24688.310546875,6852.39990234375,21184.599609375,6939.60009765625,11200.6201171875
2018-10-29,2641.25,24442.919921875,6713.89990234375,21149.80078125,7026.2998046875,11335.48046875
2018-10-30,2682.6298828125,24874.640625,6810.1201171875,21457.2890625,7035.89990234375,11287.3896484375
2018-10-31,2711.739990234375,25115.759765625,6967.10009765625,21920.4609375,7128.10009765625,11447.509765625
2018-11-01,2740.3701171875,25380.740234375,7069.169921875,21687.650390625,7114.7001953125,11468.5400390625
2018-11-02,2723.06005859375,25270.830078125,6965.2900390625,22243.66015625,7094.10009765625,11518.990234375
2018-11-05,2738.31005859375,25461.69921875,6937.08984375,21898.990234375,7103.7998046875,11494.9599609375
2018-11-06,2755.449951171875,25635.009765625,6988.85009765625,22147.75,7040.7001953125,11484.33984375
2018-11-07,2813.889892578125,26180.30078125,7203.1298828125,22085.80078125,7117.2998046875,11579.099609375
2018-11-08,2806.830078125,26191.220703125,7158.58984375,22486.919921875,7140.7001953125,11527.3203125
2018-11-09,2781.010009765625,25989.30078125,7039.14990234375,22250.25,7105.2998046875,11529.16015625
2018-11-12,2726.219970703125,25387.1796875,6829.10009765625,22269.880859375,7053.10009765625,11325.4404296875
2018-11-13,2722.179931640625,25286.490234375,6830.91015625,21810.51953125,7053.7998046875,11472.2197265625
2018-11-14,2701.580078125,25080.5,6769.8701171875,21846.48046875,7033.7998046875,11412.5302734375
2018-11-15,2730.199951171875,25289.26953125,6890.4501953125,21803.619140625,7038.0,11353.669921875
2018-11-16,2736.27001953125,25413.220703125,6867.02001953125,21680.33984375,7013.89990234375,11341.0
2018-11-19,2690.72998046875,25017.439453125,6642.919921875,21821.16015625,7000.89990234375,11244.5400390625
2018-11-20,2641.889892578125,24465.640625,6526.9599609375,21583.119140625,6947.89990234375,11066.41015625
2018-11-21,2649.929931640625,24464.689453125,6575.66015625,21507.5390625,7050.2001953125,11244.169921875
2018-11-22,,,,21646.55078125,6960.2998046875,11138.490234375
2018-11-23,2632.56005859375,24285.94921875,6527.35009765625,,6952.89990234375,11192.6904296875
2018-11-26,2673.449951171875,24640.240234375,6678.33984375,21812.0,7036.0,11354.7197265625
